timestamp
27132.7284106,-1171029.0,-1088877.25,-1183963.125,-1171050.5,-825228.375,-1205772.125,-1143509.5,-1170378.875
27132.7324106,-1164276.75,-1082413.125,-1177450.75,-1164298.25,-826880.625,-1199650.875,-1136805.125,-1163958.125
27132.736410600002,-1156914.625,-1075341.75,-1170327.375,-1156936.625,-828466.875,-1192848.25,-1129463.875,-1156946.875
27132.740410600003,-1148985.5,-1067713.0,-1162647.625,-1149007.0,-829346.625,-1185317.625,-1121553.0,-1149392.125
27132.744410600004,-1140817.125,-1059857.375,-1154737.75,-1140837.0,-829736.0625,-1177528.5,-1113416.75,-1141606.25
27132.748410600005,-1132476.5,-1051845.5,-1146667.5,-1132499.0,-830391.0625,-1169728.125,-1105127.625,-1133651.375
27132.752410600006,-1123733.0,-1043441.6875,-1138205.125,-1123756.125,-831575.5625,-1161659.0,-1096432.5,-1125300.0
27132.756410600006,-1114296.5,-1034349.5,-1129052.375,-1114318.0,-832686.0,-1152837.75,-1087022.25,-1116281.375
27132.760410600007,-1104312.25,-1024718.75,-1119355.75,-1104333.75,-833093.6875,-1143296.5,-1077059.375,-1106737.5
27132.764410600008,-1094171.375,-1014941.5625,-1109514.125,-1094193.875,-833007.875,-1133553.75,-1066957.125,-1097042.875
27132.7648426,-1083945.75,-1005086.625,-1099593.75,-1083969.875,-833181.125,-1123890.25,-1056783.5,-1087255.5
27132.768842600002,-1073287.125,-994811.625,-1089251.125,-1073310.75,-833881.1875,-1113941.875,-1046177.0,-1077047.0
27132.772842600003,-1062047.125,-983959.9375,-1078329.125,-1062067.5,-834515.8125,-1103324.125,-1034970.1875,-1066278.0
27132.776842600004,-1050261.5,-972572.875,-1066870.75,-1050284.5,-834450.875,-1092011.125,-1023213.5,-1054990.125
27132.780842600005,-1038269.8125,-960986.8125,-1055212.25,-1038292.875,-833871.5,-1080452.875,-1011267.5,-1043502.25
27132.784842600006,-1026276.0625,-949408.75,-1043559.125,-1026300.1875,-833553.4375,-1069030.5,-999335.4375,-1032002.5625
27132.788842600006,-1013909.4375,-937468.125,-1031541.25,-1013934.6875,-833761.0,-1057389.125,-987028.375,-1020137.5625
27132.792842600007,-1000945.8125,-924934.6875,-1018928.9375,-1000970.5,-833910.6875,-1045074.5625,-974106.5625,-1007696.9375
27132.796842600008,-987519.75,-911944.1875,-1005857.4375,-987544.9375,-833363.0,-1032129.6875,-960715.875,-994815.875
27132.80084260001,-973950.4375,-898815.875,-992648.6875,-973974.5625,-832309.9375,-1019002.4375,-947195.9375,-981792.125
27132.7912765,-960409.5625,-885724.0,-979476.3125,-960432.125,-831506.875,-1006040.9375,-933721.625,-968788.8125
27132.7952765,-946534.5,-872308.6875,-965979.4375,-946559.1875,-831233.8125,-992899.1875,-919909.3125,-955457.125
27132.7992765,-932100.4375,-858338.625,-951922.5,-932125.6875,-830907.125,-979126.0625,-905519.25,-941588.5
27132.803276500003,-917211.5,-843917.5,-937411.75,-917237.25,-829887.375,-964731.6875,-890670.0,-927284.8125
27132.807276500003,-902290.9375,-829468.4375,-922874.75,-902315.0625,-828355.3125,-950243.4375,-875799.8125,-912948.4375
27132.811276500004,-887383.1875,-815041.3125,-908363.4375,-887408.4375,-827066.75,-935935.5,-860962.9375,-898619.5
27132.815276500005,-872200.3125,-800343.375,-893579.125,-872225.5,-826314.6875,-921481.625,-845845.4375,-884015.9375
27132.819276500006,-856509.375,-785142.1875,-878285.125,-856533.5,-825523.4375,-906460.125,-830201.1875,-868926.375
27132.823276500007,-840459.0,-769583.25,-862632.875,-840483.1875,-824049.25,-890887.8125,-814190.5625,-853494.5625
27132.827276500007,-824355.0625,-753974.4375,-846931.75,-824379.1875,-822057.4375,-875230.125,-798140.75,-838008.5625
27132.8262216,-808276.8125,-738399.875,-831266.0,-808304.1875,-820303.8125,-859743.0625,-782135.4375,-822539.1875
